seriesCandidate,code,canonicalCode,displayCode,sourceMeaningEn,normalizedMeaningDraftRu,categoryCandidate,sourceManualId,sourceManualTitle,sourceDocument,sourcePath,sourceSection,sourcePage,sourceContext,confidence,alreadyInAnyGreeRuntime,existingRuntimePath,overlapSeries,actionRecommendation,reason
GMV9 Flex,b3,B3,b3,Malfunction of defrosting temperature sensor 2,,outdoor,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 68 / manual page 66,Outdoor table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-mini/outdoor/b3.json; data/equipment-diagnostics/error-knowledge/gree/gmv-x/outdoor/b3.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/b3.json,GMV Mini; GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,b4,B4,b4,Malfunction of liquid outlet temperature sensor of sub-cooler,,outdoor,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 68 / manual page 66,Outdoor table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-mini/outdoor/b4.json; data/equipment-diagnostics/error-knowledge/gree/gmv-x/outdoor/b4.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/b4.json,GMV Mini; GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,b5,B5,b5,Malfunction of gas outlet temperature sensor of sub-cooler,,outdoor,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 68 / manual page 66,Outdoor table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-mini/outdoor/b5.json; data/equipment-diagnostics/error-knowledge/gree/gmv-x/outdoor/b5.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/b5.json,GMV Mini; GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,b6,B6,b6,Malfunction of inlet tube temperature sensor of vapor liquid separator,,outdoor,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 68 / manual page 66,Outdoor table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-mini/outdoor/b6.json; data/equipment-diagnostics/error-knowledge/gree/gmv-x/outdoor/b6.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/b6.json,GMV Mini; GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,b7,B7,b7,Malfunction of exit tube temperature sensor of vapor liquid separator,,outdoor,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 68 / manual page 66,Outdoor table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-mini/outdoor/b7.json; data/equipment-diagnostics/error-knowledge/gree/gmv-x/outdoor/b7.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/b7.json,GMV Mini; GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,b8,B8,b8,Malfunction of outdoor humidity sensor,,outdoor,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 68 / manual page 66,Outdoor table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-x/outdoor/b8.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/b8.json,GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,b9,B9,b9,Malfunction of gas temperature sensor of heat exchanger,,outdoor,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 68 / manual page 66,Outdoor table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-mini/outdoor/b9.json; data/equipment-diagnostics/error-knowledge/gree/gmv-x/outdoor/b9.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/b9.json,GMV Mini; GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,bA,BA,bA,Malfunction of oil-return temperature sensor 1,,outdoor,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 68 / manual page 66,Outdoor table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-x/outdoor/ba.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/ba.json,GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,bH,BH,bH,Clock of system is abnormal,,outdoor,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 68 / manual page 66,Outdoor table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-mini/outdoor/bh.json; data/equipment-diagnostics/error-knowledge/gree/gmv-x/outdoor/bh.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/bh.json,GMV Mini; GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,bE,BE,bE,Malfunction of inlet tube temperature sensor of condenser,,outdoor,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 68 / manual page 66,Outdoor table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-x/outdoor/be.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/be.json,GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,bF,BF,bF,Malfunction of outlet tube temperature sensor of condenser,,outdoor,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 68 / manual page 66,Outdoor table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-x/outdoor/bf.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/bf.json,GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,bJ,BJ,bJ,High-pressure sensor and low- pressure sensor are connected reversely,,outdoor,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 68 / manual page 66,Outdoor table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-x/outdoor/bj.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/bj.json,GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,bP,BP,bP,Malfunction of temperature sensor of oil-return 2,,outdoor,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 68 / manual page 66,Outdoor table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-x/outdoor/bp.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/bp.json,GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,bU,BU,bU,Malfunction of temperature sensor of oil return 3,,outdoor,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 68 / manual page 66,Outdoor table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-x/outdoor/bu.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/bu.json,GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,bb,BB,bb,Malfunction of temperature sensor of oil return 4,,outdoor,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 68 / manual page 66,Outdoor table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-x/outdoor/bb.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/bb.json,GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,bd,BD,bd,Malfunction of gas inlet temperature sensor of sub-cooler,,outdoor,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 68 / manual page 66,Outdoor table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-x/outdoor/bd.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/bd.json,GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,bn,BN,bn,Malfunction of liquid inlet temperature sensor of sub-cooler,,outdoor,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 68 / manual page 66,Outdoor table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-x/outdoor/bn.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/bn.json,GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,P0,P0,P0,Malfunction of driving board of compressor,,outdoor,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 68 / manual page 66,Outdoor table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-mini/outdoor/p0.json; data/equipment-diagnostics/error-knowledge/gree/gmv-x/outdoor/p0.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/p0.json,GMV Mini; GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,P1,P1,P1,Driving board of compressor operates abnormally,,outdoor,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 68 / manual page 66,Outdoor table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-mini/outdoor/p1.json; data/equipment-diagnostics/error-knowledge/gree/gmv-x/outdoor/p1.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/p1.json,GMV Mini; GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,P2,P2,P2,Voltage protection of driving board power of compressor,,outdoor,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 68 / manual page 66,Outdoor table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-mini/outdoor/p2.json; data/equipment-diagnostics/error-knowledge/gree/gmv-x/outdoor/p2.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/p2.json,GMV Mini; GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,P3,P3,P3,Reset protection of driving module of compressor,,outdoor,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 68 / manual page 66,Outdoor table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-mini/outdoor/p3.json; data/equipment-diagnostics/error-knowledge/gree/gmv-x/outdoor/p3.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/p3.json,GMV Mini; GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,P4,P4,P4,Drive PFC protection of compressor,,outdoor,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 68 / manual page 66,Outdoor table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-mini/outdoor/p4.json; data/equipment-diagnostics/error-knowledge/gree/gmv-x/outdoor/p4.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/p4.json,GMV Mini; GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,P5,P5,P5,Over-current protection of inverter compressor,,outdoor,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 68 / manual page 66,Outdoor table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-mini/outdoor/p5.json; data/equipment-diagnostics/error-knowledge/gree/gmv-x/outdoor/p5.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/p5.json,GMV Mini; GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,P6,P6,P6,Drive IPM module protection of compressor,,outdoor,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 68 / manual page 66,Outdoor table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-mini/outdoor/p6.json; data/equipment-diagnostics/error-knowledge/gree/gmv-x/outdoor/p6.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/p6.json,GMV Mini; GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,P7,P7,P7,Malfunction of drive temperature sensor of compressor,,outdoor,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 69 / manual page 67,Outdoor table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-mini/outdoor/p7.json; data/equipment-diagnostics/error-knowledge/gree/gmv-x/outdoor/p7.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/p7.json,GMV Mini; GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,P8,P8,P8,Drive IPM high temperature protection of compressor,,outdoor,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 69 / manual page 67,Outdoor table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-mini/outdoor/p8.json; data/equipment-diagnostics/error-knowledge/gree/gmv-x/outdoor/p8.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/p8.json,GMV Mini; GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,P9,P9,P9,Desynchronizing protection of inverter compressor,,outdoor,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 69 / manual page 67,Outdoor table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-mini/outdoor/p9.json; data/equipment-diagnostics/error-knowledge/gree/gmv-x/outdoor/p9.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/p9.json,GMV Mini; GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
