seriesCandidate,code,canonicalCode,displayCode,sourceMeaningEn,normalizedMeaningDraftRu,categoryCandidate,sourceManualId,sourceManualTitle,sourceDocument,sourcePath,sourceSection,sourcePage,sourceContext,confidence,alreadyInAnyGreeRuntime,existingRuntimePath,overlapSeries,actionRecommendation,reason
GMV X,G1,G1,G1,PV anti-islanding protection,???????? ????????? ????????? ?????,outdoor,gree-gmv-x-service-manual-2022-09,Gree GMV X DC Inverter VRF Units Service Manual,GC202209-I,"artifacts/manual-intake/sources/gree/JF00305173, Outlet T1R410A50 & 60HzGMVX Heat Pump GMV Service Manual, A.3.pdf",Chapter 3 Faults / Error Indication,PDF pages 75-76 / manual pages 73-74,Chapter 3 Faults / Error Indication / Outdoor G1 / PDF pages 75-76 / manual pages 73-74,high,yes,data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/g1.json,GMV6,ready-for-import,GMV X service manual GC202209-I confirms this code and category; separate GMV X runtime card created.
GMV X,G2,G2,G2,PV DC overcurrent protection,???????? ????????? ????????? ?????,outdoor,gree-gmv-x-service-manual-2022-09,Gree GMV X DC Inverter VRF Units Service Manual,GC202209-I,"artifacts/manual-intake/sources/gree/JF00305173, Outlet T1R410A50 & 60HzGMVX Heat Pump GMV Service Manual, A.3.pdf",Chapter 3 Faults / Error Indication,PDF pages 75-76 / manual pages 73-74,Chapter 3 Faults / Error Indication / Outdoor G2 / PDF pages 75-76 / manual pages 73-74,high,yes,data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/g2.json,GMV6,ready-for-import,GMV X service manual GC202209-I confirms this code and category; separate GMV X runtime card created.
GMV X,G3,G3,G3,PV power generation overload,????????? ????????? ?????,outdoor,gree-gmv-x-service-manual-2022-09,Gree GMV X DC Inverter VRF Units Service Manual,GC202209-I,"artifacts/manual-intake/sources/gree/JF00305173, Outlet T1R410A50 & 60HzGMVX Heat Pump GMV Service Manual, A.3.pdf",Chapter 3 Faults / Error Indication,PDF pages 75-76 / manual pages 73-74,Chapter 3 Faults / Error Indication / Outdoor G3 / PDF pages 75-76 / manual pages 73-74,high,yes,data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/g3.json,GMV6,ready-for-import,GMV X service manual GC202209-I confirms this code and category; separate GMV X runtime card created.
GMV X,G4,G4,G4,PV leakage current protection,???????? ????????? ????????? ?????,outdoor,gree-gmv-x-service-manual-2022-09,Gree GMV X DC Inverter VRF Units Service Manual,GC202209-I,"artifacts/manual-intake/sources/gree/JF00305173, Outlet T1R410A50 & 60HzGMVX Heat Pump GMV Service Manual, A.3.pdf",Chapter 3 Faults / Error Indication,PDF pages 75-76 / manual pages 73-74,Chapter 3 Faults / Error Indication / Outdoor G4 / PDF pages 75-76 / manual pages 73-74,high,yes,data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/g4.json,GMV6,ready-for-import,GMV X service manual GC202209-I confirms this code and category; separate GMV X runtime card created.
GMV X,G5,G5,G5,Phase-lacking protection at power grid side,???????? ????????? ????????? ?????,outdoor,gree-gmv-x-service-manual-2022-09,Gree GMV X DC Inverter VRF Units Service Manual,GC202209-I,"artifacts/manual-intake/sources/gree/JF00305173, Outlet T1R410A50 & 60HzGMVX Heat Pump GMV Service Manual, A.3.pdf",Chapter 3 Faults / Error Indication,PDF pages 75-76 / manual pages 73-74,Chapter 3 Faults / Error Indication / Outdoor G5 / PDF pages 75-76 / manual pages 73-74,high,yes,data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/g5.json,GMV6,ready-for-import,GMV X service manual GC202209-I confirms this code and category; separate GMV X runtime card created.
GMV X,G6,G6,G6,PV LVRT,????????? ????????? ?????,outdoor,gree-gmv-x-service-manual-2022-09,Gree GMV X DC Inverter VRF Units Service Manual,GC202209-I,"artifacts/manual-intake/sources/gree/JF00305173, Outlet T1R410A50 & 60HzGMVX Heat Pump GMV Service Manual, A.3.pdf",Chapter 3 Faults / Error Indication,PDF pages 75-76 / manual pages 73-74,Chapter 3 Faults / Error Indication / Outdoor G6 / PDF pages 75-76 / manual pages 73-74,high,yes,data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/g6.json,GMV6,ready-for-import,GMV X service manual GC202209-I confirms this code and category; separate GMV X runtime card created.
GMV X,G7,G7,G7,Grid over/under frequency protection,???????? ????????? ????????? ?????,outdoor,gree-gmv-x-service-manual-2022-09,Gree GMV X DC Inverter VRF Units Service Manual,GC202209-I,"artifacts/manual-intake/sources/gree/JF00305173, Outlet T1R410A50 & 60HzGMVX Heat Pump GMV Service Manual, A.3.pdf",Chapter 3 Faults / Error Indication,PDF pages 75-76 / manual pages 73-74,Chapter 3 Faults / Error Indication / Outdoor G7 / PDF pages 75-76 / manual pages 73-74,high,yes,data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/g7.json,GMV6,ready-for-import,GMV X service manual GC202209-I confirms this code and category; separate GMV X runtime card created.
GMV X,G8,G8,G8,Overcurrent protection at power grid side,???????? ????????? ????????? ?????,outdoor,gree-gmv-x-service-manual-2022-09,Gree GMV X DC Inverter VRF Units Service Manual,GC202209-I,"artifacts/manual-intake/sources/gree/JF00305173, Outlet T1R410A50 & 60HzGMVX Heat Pump GMV Service Manual, A.3.pdf",Chapter 3 Faults / Error Indication,PDF pages 75-76 / manual pages 73-74,Chapter 3 Faults / Error Indication / Outdoor G8 / PDF pages 75-76 / manual pages 73-74,high,yes,data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/g8.json,GMV6,ready-for-import,GMV X service manual GC202209-I confirms this code and category; separate GMV X runtime card created.
GMV X,G9,G9,G9,Drive IPM module protection at power grid side,???????? ????????? ????????? ?????,outdoor,gree-gmv-x-service-manual-2022-09,Gree GMV X DC Inverter VRF Units Service Manual,GC202209-I,"artifacts/manual-intake/sources/gree/JF00305173, Outlet T1R410A50 & 60HzGMVX Heat Pump GMV Service Manual, A.3.pdf",Chapter 3 Faults / Error Indication,PDF pages 75-76 / manual pages 73-74,Chapter 3 Faults / Error Indication / Outdoor G9 / PDF pages 75-76 / manual pages 73-74,high,yes,data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/g9.json,GMV6,ready-for-import,GMV X service manual GC202209-I confirms this code and category; separate GMV X runtime card created.
GMV X,GA,GA,GA,Low/high input voltage protection at power grid side,???????? ????????? ????????? ?????,outdoor,gree-gmv-x-service-manual-2022-09,Gree GMV X DC Inverter VRF Units Service Manual,GC202209-I,"artifacts/manual-intake/sources/gree/JF00305173, Outlet T1R410A50 & 60HzGMVX Heat Pump GMV Service Manual, A.3.pdf",Chapter 3 Faults / Error Indication,PDF pages 75-76 / manual pages 73-74,Chapter 3 Faults / Error Indication / Outdoor GA / PDF pages 75-76 / manual pages 73-74,high,yes,data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/ga.json,GMV6,ready-for-import,GMV X service manual GC202209-I confirms this code and category; separate GMV X runtime card created.
GMV X,Gb,GB,Gb,Grid side relay protection,???????? ????????? ????????? ?????,outdoor,gree-gmv-x-service-manual-2022-09,Gree GMV X DC Inverter VRF Units Service Manual,GC202209-I,"artifacts/manual-intake/sources/gree/JF00305173, Outlet T1R410A50 & 60HzGMVX Heat Pump GMV Service Manual, A.3.pdf",Chapter 3 Faults / Error Indication,PDF pages 75-76 / manual pages 73-74,Chapter 3 Faults / Error Indication / Outdoor Gb / PDF pages 75-76 / manual pages 73-74,high,yes,data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/gb.json,GMV6,ready-for-import,GMV X service manual GC202209-I confirms this code and category; separate GMV X runtime card created.
GMV X,GC,GC,GC,Photovoltaic DC hardware overcurrent protection,???????? ????????? ????????? ?????,outdoor,gree-gmv-x-service-manual-2022-09,Gree GMV X DC Inverter VRF Units Service Manual,GC202209-I,"artifacts/manual-intake/sources/gree/JF00305173, Outlet T1R410A50 & 60HzGMVX Heat Pump GMV Service Manual, A.3.pdf",Chapter 3 Faults / Error Indication,PDF pages 75-76 / manual pages 73-74,Chapter 3 Faults / Error Indication / Outdoor GC / PDF pages 75-76 / manual pages 73-74,high,yes,data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/gc.json,GMV6,ready-for-import,GMV X service manual GC202209-I confirms this code and category; separate GMV X runtime card created.
GMV X,Gd,GD,Gd,Grid side current side protection,???????? ????????? ????????? ?????,outdoor,gree-gmv-x-service-manual-2022-09,Gree GMV X DC Inverter VRF Units Service Manual,GC202209-I,"artifacts/manual-intake/sources/gree/JF00305173, Outlet T1R410A50 & 60HzGMVX Heat Pump GMV Service Manual, A.3.pdf",Chapter 3 Faults / Error Indication,PDF pages 75-76 / manual pages 73-74,Chapter 3 Faults / Error Indication / Outdoor Gd / PDF pages 75-76 / manual pages 73-74,high,yes,data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/gd.json,GMV6,ready-for-import,GMV X service manual GC202209-I confirms this code and category; separate GMV X runtime card created.
GMV X,GE,GE,GE,High or low photovoltaic voltage protection,???????? ????????? ????????? ?????,outdoor,gree-gmv-x-service-manual-2022-09,Gree GMV X DC Inverter VRF Units Service Manual,GC202209-I,"artifacts/manual-intake/sources/gree/JF00305173, Outlet T1R410A50 & 60HzGMVX Heat Pump GMV Service Manual, A.3.pdf",Chapter 3 Faults / Error Indication,PDF pages 75-76 / manual pages 73-74,Chapter 3 Faults / Error Indication / Outdoor GE / PDF pages 75-76 / manual pages 73-74,high,yes,data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/ge.json,GMV6,ready-for-import,GMV X service manual GC202209-I confirms this code and category; separate GMV X runtime card created.
GMV X,GF,GF,GF,DC bus neutral-point potential unbalance protection,???????? ????????? ????????? ?????,outdoor,gree-gmv-x-service-manual-2022-09,Gree GMV X DC Inverter VRF Units Service Manual,GC202209-I,"artifacts/manual-intake/sources/gree/JF00305173, Outlet T1R410A50 & 60HzGMVX Heat Pump GMV Service Manual, A.3.pdf",Chapter 3 Faults / Error Indication,PDF pages 75-76 / manual pages 73-74,Chapter 3 Faults / Error Indication / Outdoor GF / PDF pages 75-76 / manual pages 73-74,high,yes,data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/gf.json,GMV6,ready-for-import,GMV X service manual GC202209-I confirms this code and category; separate GMV X runtime card created.
GMV X,GH,GH,GH,Photovoltaic DC/DC protection,???????? ????????? ????????? ?????,outdoor,gree-gmv-x-service-manual-2022-09,Gree GMV X DC Inverter VRF Units Service Manual,GC202209-I,"artifacts/manual-intake/sources/gree/JF00305173, Outlet T1R410A50 & 60HzGMVX Heat Pump GMV Service Manual, A.3.pdf",Chapter 3 Faults / Error Indication,PDF pages 75-76 / manual pages 73-74,Chapter 3 Faults / Error Indication / Outdoor GH / PDF pages 75-76 / manual pages 73-74,high,yes,data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/gh.json,GMV6,ready-for-import,GMV X service manual GC202209-I confirms this code and category; separate GMV X runtime card created.
GMV X,GJ,GJ,GJ,Grid side module high-temperature protection,???????? ????????? ????????? ?????,outdoor,gree-gmv-x-service-manual-2022-09,Gree GMV X DC Inverter VRF Units Service Manual,GC202209-I,"artifacts/manual-intake/sources/gree/JF00305173, Outlet T1R410A50 & 60HzGMVX Heat Pump GMV Service Manual, A.3.pdf",Chapter 3 Faults / Error Indication,PDF pages 75-76 / manual pages 73-74,Chapter 3 Faults / Error Indication / Outdoor GJ / PDF pages 75-76 / manual pages 73-74,high,yes,data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/gj.json,GMV6,ready-for-import,GMV X service manual GC202209-I confirms this code and category; separate GMV X runtime card created.
GMV X,GL,GL,GL,Grid side hardware overcurrent protection,???????? ????????? ????????? ?????,outdoor,gree-gmv-x-service-manual-2022-09,Gree GMV X DC Inverter VRF Units Service Manual,GC202209-I,"artifacts/manual-intake/sources/gree/JF00305173, Outlet T1R410A50 & 60HzGMVX Heat Pump GMV Service Manual, A.3.pdf",Chapter 3 Faults / Error Indication,PDF pages 75-76 / manual pages 73-74,Chapter 3 Faults / Error Indication / Outdoor GL / PDF pages 75-76 / manual pages 73-74,high,yes,data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/gl.json,GMV6,ready-for-import,GMV X service manual GC202209-I confirms this code and category; separate GMV X runtime card created.
GMV X,Gn,GN,Gn,Insulation resistance protection,???????? ????????? ????????? ?????,outdoor,gree-gmv-x-service-manual-2022-09,Gree GMV X DC Inverter VRF Units Service Manual,GC202209-I,"artifacts/manual-intake/sources/gree/JF00305173, Outlet T1R410A50 & 60HzGMVX Heat Pump GMV Service Manual, A.3.pdf",Chapter 3 Faults / Error Indication,PDF pages 75-76 / manual pages 73-74,Chapter 3 Faults / Error Indication / Outdoor Gn / PDF pages 75-76 / manual pages 73-74,high,yes,data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/gn.json,GMV6,ready-for-import,GMV X service manual GC202209-I confirms this code and category; separate GMV X runtime card created.
GMV X,GP,GP,GP,Grid side temperature sensor protection,????????? ??????? ????????? ?????,outdoor,gree-gmv-x-service-manual-2022-09,Gree GMV X DC Inverter VRF Units Service Manual,GC202209-I,"artifacts/manual-intake/sources/gree/JF00305173, Outlet T1R410A50 & 60HzGMVX Heat Pump GMV Service Manual, A.3.pdf",Chapter 3 Faults / Error Indication,PDF pages 75-76 / manual pages 73-74,Chapter 3 Faults / Error Indication / Outdoor GP / PDF pages 75-76 / manual pages 73-74,high,yes,data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/gp.json,GMV6,ready-for-import,GMV X service manual GC202209-I confirms this code and category; separate GMV X runtime card created.
GMV X,GU,GU,GU,Charging circuit protection,???????? ????????? ????????? ?????,outdoor,gree-gmv-x-service-manual-2022-09,Gree GMV X DC Inverter VRF Units Service Manual,GC202209-I,"artifacts/manual-intake/sources/gree/JF00305173, Outlet T1R410A50 & 60HzGMVX Heat Pump GMV Service Manual, A.3.pdf",Chapter 3 Faults / Error Indication,PDF pages 75-76 / manual pages 73-74,Chapter 3 Faults / Error Indication / Outdoor GU / PDF pages 75-76 / manual pages 73-74,high,yes,data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/gu.json,GMV6,ready-for-import,GMV X service manual GC202209-I confirms this code and category; separate GMV X runtime card created.
GMV X,Gy,GY,Gy,Power protection (PV),???????? ????????? ????????? ?????,outdoor,gree-gmv-x-service-manual-2022-09,Gree GMV X DC Inverter VRF Units Service Manual,GC202209-I,"artifacts/manual-intake/sources/gree/JF00305173, Outlet T1R410A50 & 60HzGMVX Heat Pump GMV Service Manual, A.3.pdf",Chapter 3 Faults / Error Indication,PDF pages 75-76 / manual pages 73-74,Chapter 3 Faults / Error Indication / Outdoor Gy / PDF pages 75-76 / manual pages 73-74,high,yes,data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/gy.json,GMV6,ready-for-import,GMV X service manual GC202209-I confirms this code and category; separate GMV X runtime card created.
GMV X,H0,H0,H0,Malfunction of driving board of fan,????????? ??????????? ????????? ?????,outdoor,gree-gmv-x-service-manual-2022-09,Gree GMV X DC Inverter VRF Units Service Manual,GC202209-I,"artifacts/manual-intake/sources/gree/JF00305173, Outlet T1R410A50 & 60HzGMVX Heat Pump GMV Service Manual, A.3.pdf",Chapter 3 Faults / Error Indication,PDF pages 75-76 / manual pages 73-74,Chapter 3 Faults / Error Indication / Outdoor H0 / PDF pages 75-76 / manual pages 73-74,high,yes,data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/h0.json,GMV6,ready-for-import,GMV X service manual GC202209-I confirms this code and category; separate GMV X runtime card created.
GMV X,H1,H1,H1,Driving board of fan operates abnormally,????????? ??????????? ????????? ?????,outdoor,gree-gmv-x-service-manual-2022-09,Gree GMV X DC Inverter VRF Units Service Manual,GC202209-I,"artifacts/manual-intake/sources/gree/JF00305173, Outlet T1R410A50 & 60HzGMVX Heat Pump GMV Service Manual, A.3.pdf",Chapter 3 Faults / Error Indication,PDF pages 75-76 / manual pages 73-74,Chapter 3 Faults / Error Indication / Outdoor H1 / PDF pages 75-76 / manual pages 73-74,high,yes,data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/h1.json,GMV6,ready-for-import,GMV X service manual GC202209-I confirms this code and category; separate GMV X runtime card created.
GMV X,H2,H2,H2,Voltage protection of driving board power of fan,????????? ??????????? ????????? ?????,outdoor,gree-gmv-x-service-manual-2022-09,Gree GMV X DC Inverter VRF Units Service Manual,GC202209-I,"artifacts/manual-intake/sources/gree/JF00305173, Outlet T1R410A50 & 60HzGMVX Heat Pump GMV Service Manual, A.3.pdf",Chapter 3 Faults / Error Indication,PDF pages 75-76 / manual pages 73-74,Chapter 3 Faults / Error Indication / Outdoor H2 / PDF pages 75-76 / manual pages 73-74,high,yes,data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/h2.json,GMV6,ready-for-import,GMV X service manual GC202209-I confirms this code and category; separate GMV X runtime card created.
GMV X,H3,H3,H3,Reset protection of driving module of fan,????????? ??????????? ????????? ?????,outdoor,gree-gmv-x-service-manual-2022-09,Gree GMV X DC Inverter VRF Units Service Manual,GC202209-I,"artifacts/manual-intake/sources/gree/JF00305173, Outlet T1R410A50 & 60HzGMVX Heat Pump GMV Service Manual, A.3.pdf",Chapter 3 Faults / Error Indication,PDF pages 75-76 / manual pages 73-74,Chapter 3 Faults / Error Indication / Outdoor H3 / PDF pages 75-76 / manual pages 73-74,high,yes,data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/h3.json,GMV6,ready-for-import,GMV X service manual GC202209-I confirms this code and category; separate GMV X runtime card created.
GMV X,H4,H4,H4,Drive PFC protection of fan,????????? ??????????? ????????? ?????,outdoor,gree-gmv-x-service-manual-2022-09,Gree GMV X DC Inverter VRF Units Service Manual,GC202209-I,"artifacts/manual-intake/sources/gree/JF00305173, Outlet T1R410A50 & 60HzGMVX Heat Pump GMV Service Manual, A.3.pdf",Chapter 3 Faults / Error Indication,PDF pages 75-76 / manual pages 73-74,Chapter 3 Faults / Error Indication / Outdoor H4 / PDF pages 75-76 / manual pages 73-74,high,yes,data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/h4.json,GMV6,ready-for-import,GMV X service manual GC202209-I confirms this code and category; separate GMV X runtime card created.
